transaction_id,unique_product_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,profit
7777,P00021221999,1427,2017-04-09,0,Approved,499.53,388.72,110.80999999999995
7778,P00012221997,2258,2017-06-29,0,Approved,416.98,312.74,104.24000000000001
7779,P05061212001,1898,2017-09-14,1,Approved,175.89,131.92,43.97
7780,P00000000,1576,2017-01-25,1,Approved,126.36,75.26,51.099999999999994
7781,P05461222015,405,2017-09-02,0,Approved,1807.45,778.69,1028.76
7782,P05461222009,1722,2017-08-18,1,Approved,1292.84,13.44,1279.3999999999999
7783,P01932332016,3430,2017-01-05,0,Approved,12.01,7.21,4.8
7784,P04922222012,568,2017-09-27,0,Approved,533.51,400.13,133.38
7785,P02021212010,1278,2017-02-28,0,Approved,1775.81,1580.47,195.33999999999992
7786,P07311222002,607,2017-03-16,0,Approved,1945.43,333.18,1612.25
7787,P01811222013,418,2017-06-23,0,Approved,575.27,431.45,143.82
7788,P01561221997,2176,2017-12-02,1,Approved,1292.84,13.44,1279.3999999999999
7789,P00032332009,2288,2017-08-09,1,Approved,12.01,7.21,4.8
7790,P04631121999,1039,2017-07-17,0,Approved,1793.43,248.82,1544.6100000000001
7791,P03731121993,200,2017-07-17,0,Approved,1793.43,248.82,1544.6100000000001
7792,P00011221993,2629,2017-07-11,0,Approved,441.49,84.99,356.5
7793,P09831221997,936,2017-10-21,1,Approved,795.34,101.58,693.76
7794,P04341222015,2852,2017-04-07,0,Cancelled,1555.58,818.01,737.5699999999999
7795,P07461222001,2000,2017-11-16,0,Approved,1762.96,950.52,812.44
7796,P00051222006,1990,2017-12-21,0,Cancelled,230.91,173.18,57.72999999999999
7797,P02661221992,57,2017-11-10,1,Approved,1992.93,762.63,1230.3000000000002
7798,P00031322007,2714,2017-08-16,0,Approved,227.88,136.73,91.15
7799,P01011222002,2260,2017-06-25,0,Approved,1945.43,333.18,1612.25
7800,P07661122013,1467,2017-03-15,1,Approved,642.31,513.85,128.45999999999992
7801,P00321232012,1235,2017-03-22,0,Approved,2091.47,388.92,1702.5499999999997
7802,P03551222016,1424,2017-04-08,0,Approved,1403.5,954.82,448.67999999999995
7803,P02412232011,2499,2017-04-09,0,Approved,1777.8,820.78,957.02
7804,P09922112006,1990,2017-09-08,0,Approved,1720.7,1531.42,189.27999999999997
7805,P08964232003,791,2017-08-21,1,Approved,1362.99,57.74,1305.25
7806,P03951232010,555,2017-04-19,1,Approved,1812.75,582.48,1230.27
7807,P01923122014,3380,2017-06-16,1,Approved,574.64,459.71,114.93
7808,P06952221992,1126,2017-12-11,0,Approved,792.9,594.68,198.22000000000003
7809,P08034121997,2205,2017-09-21,0,Approved,1073.07,933.84,139.2299999999999
7810,P07742232011,1086,2017-10-04,1,Approved,1240.31,795.1,445.2099999999999
7811,P00321231999,1625,2017-07-21,0,Approved,2091.47,388.92,1702.5499999999997
7812,P08241322015,1159,2017-06-21,0,Approved,1148.64,689.18,459.46000000000015
7813,P06711231996,2505,2017-04-03,1,Approved,1071.23,380.74,690.49
7814,P04311222006,478,2017-01-29,0,Approved,1151.96,649.49,502.47
7815,P05631221997,475,2017-01-27,1,Approved,183.86,137.9,45.96000000000001
7816,P00941211991,297,2017-03-11,0,Approved,1216.14,1082.36,133.7800000000002
7817,P07851232004,1194,2017-06-17,0,Approved,1765.3,709.48,1055.82
7818,P09361222000,486,2017-08-23,1,Approved,1065.03,230.09,834.9399999999999
7819,P03442332003,1079,2017-10-26,1,Approved,774.53,464.72,309.80999999999995
7820,P06211221993,2175,2017-10-21,0,Approved,478.16,298.72,179.44
7821,P00211222012,1294,2017-02-03,0,Approved,71.49,53.62,17.869999999999997
7822,P01932332009,516,2017-03-08,0,Approved,12.01,7.21,4.8
7823,P02552221999,3456,2017-07-23,1,Approved,1538.99,829.65,709.34
7824,P07742232004,1999,2017-12-13,1,Approved,1240.31,795.1,445.2099999999999
7825,P03811221991,3204,2017-11-09,0,Approved,1577.53,826.51,751.02
7826,P00321232012,782,2017-07-01,0,Approved,2091.47,388.92,1702.5499999999997
7827,P09041122013,1672,2017-04-26,1,Approved,363.01,290.41,72.59999999999997
7828,P05631221997,2788,2017-04-08,1,Approved,183.86,137.9,45.96000000000001
7829,P00021322015,906,2017-04-28,0,Approved,495.72,297.43,198.29000000000002
7830,P04922222009,2242,2017-06-20,0,Approved,533.51,400.13,133.38
7831,P01711321996,442,2017-12-17,0,Approved,1024.66,614.8,409.8600000000001
7832,P03442332003,1970,2017-02-07,0,Approved,774.53,464.72,309.80999999999995
7833,P02021212014,171,2017-02-19,1,Approved,1775.81,1580.47,195.33999999999992
7834,P02021212010,2169,2017-08-18,0,Approved,1775.81,1580.47,195.33999999999992
7835,P06211222010,299,2017-09-06,0,Approved,478.16,298.72,179.44
7836,P07021322015,1444,2017-05-02,0,Approved,495.72,297.43,198.29000000000002
7837,P03811222011,733,2017-02-16,0,Approved,1577.53,826.51,751.02
7838,P06652112010,1634,2017-06-13,0,Approved,590.26,525.33,64.92999999999995
7839,P06311221998,2388,2017-06-24,0,Approved,1483.2,99.59,1383.6100000000001
7840,P06831222015,614,2017-07-09,1,Approved,1636.9,44.71,1592.19
7841,P01923122007,3152,2017-10-01,1,Approved,574.64,459.71,114.93
7842,P04022232003,2319,2017-01-12,1,Approved,1894.19,598.76,1295.43
7843,P06942232011,366,2017-07-12,0,Approved,1240.31,795.1,445.2099999999999
7844,P04631122005,1179,2017-12-18,0,Approved,1793.43,248.82,1544.6100000000001
7845,P03611122007,3462,2017-11-09,1,Approved,1289.85,74.51,1215.34
7846,P09451232013,1518,2017-09-30,1,Approved,1635.3,993.66,641.64
7847,P06942232011,2943,2017-04-09,1,Approved,1240.31,795.1,445.2099999999999
7848,P00151222016,952,2017-03-17,1,Approved,1403.5,954.82,448.67999999999995
7849,P08422222004,831,2017-04-28,0,Approved,290.62,215.14,75.48000000000002
7850,P03151222011,2931,2017-09-15,0,Approved,230.91,173.18,57.72999999999999
7851,P00000000,2598,2017-04-27,0,Approved,1300.96,1167.18,133.77999999999997
7852,P09261212003,1091,2017-04-03,0,Approved,1415.01,1259.36,155.6500000000001
7853,P03731122010,2550,2017-12-19,1,Approved,1793.43,248.82,1544.6100000000001
7854,P02661221993,507,2017-09-01,1,Approved,1992.93,762.63,1230.3000000000002
7855,P08034121997,2368,2017-07-18,0,Approved,1073.07,933.84,139.2299999999999
7856,P05331221997,2560,2017-11-15,0,Approved,795.34,101.58,693.76
7857,P04232212014,1285,2017-03-15,0,Approved,1810.0,1610.9,199.0999999999999
7858,P01261222010,2879,2017-08-19,1,Approved,1231.15,161.6,1069.5500000000002
7859,P09821322004,3062,2017-03-05,1,Approved,358.39,215.03,143.35999999999999
7860,P08422221998,1086,2017-05-06,1,Approved,290.62,215.14,75.48000000000002
7861,P09041122005,1882,2017-02-24,1,Approved,363.01,290.41,72.59999999999997
7862,P06451312010,1982,2017-08-11,0,Approved,1977.36,1759.85,217.51
7863,P09041122005,2235,2017-07-22,1,Approved,363.01,290.41,72.59999999999997
7864,P06742222005,1895,2017-02-28,1,Approved,544.05,376.84,167.20999999999998
7865,P06211221992,270,2017-09-26,0,Approved,478.16,298.72,179.44
7866,P09551232003,483,2017-11-20,1,Approved,569.56,528.43,41.129999999999995
7867,P09922112006,2110,2017-12-04,1,Approved,1720.7,1531.42,189.27999999999997
7868,P00631322004,1969,2017-05-07,1,Approved,227.88,136.73,91.15
7869,P01311222016,980,2017-07-06,0,Approved,1163.89,589.27,574.6200000000001
7870,P08841311993,1654,2017-06-19,1,Approved,1661.92,1479.11,182.81000000000017
7871,P01711321993,2112,2017-09-22,0,Approved,1024.66,614.8,409.8600000000001
7872,P05061212003,3256,2017-08-13,0,Approved,175.89,131.92,43.97
7873,P02841212006,3459,2017-07-04,0,Approved,1216.14,1082.36,133.7800000000002
7874,P09821322004,802,2017-09-26,0,Approved,358.39,215.03,143.35999999999999
7875,P01311222010,345,2017-08-03,0,Approved,1577.53,826.51,751.02
7876,P09451232004,132,2017-07-11,0,Approved,1635.3,993.66,641.64
7877,P03551222016,1340,2017-07-26,1,Approved,1403.5,954.82,448.67999999999995
7878,P08751322000,2363,2017-10-13,0,Approved,1179.0,707.4,471.6
7879,P02261221991,1732,2017-09-24,1,Approved,60.34,45.26,15.080000000000005
7880,P03011321991,585,2017-07-04,1,Approved,748.17,448.9,299.27
7881,P08141212015,478,2017-03-16,1,Approved,586.45,521.94,64.50999999999999
7882,P00011222011,2358,2017-08-27,1,Approved,71.49,53.62,17.869999999999997
7883,P05631222011,509,2017-02-25,1,Approved,183.86,137.9,45.96000000000001
7884,P08034121997,1820,2017-02-18,1,Approved,1073.07,933.84,139.2299999999999
7885,P05061211997,3155,2017-04-27,0,Approved,175.89,131.92,43.97
7886,P08141211991,146,2017-06-19,1,Approved,586.45,521.94,64.50999999999999
7887,P02412232006,2806,2017-01-20,0,Approved,1777.8,820.78,957.02
7888,P00022221998,1993,2017-06-11,1,Approved,290.62,215.14,75.48000000000002
7889,P01151322007,43,2017-07-13,0,Approved,1274.93,764.96,509.97
7890,P06451311993,136,2017-07-09,1,Approved,1977.36,1759.85,217.51
7891,P04911232010,1980,2017-04-09,0,Approved,1061.56,733.58,327.9799999999999
7892,P04611122012,1508,2017-09-08,1,Approved,1289.85,74.51,1215.34
7893,P01932332011,1229,2017-12-11,0,Approved,12.01,7.21,4.8
7894,P06611222016,230,2017-05-11,1,Cancelled,1163.89,589.27,574.6200000000001
7895,P02942222003,543,2017-01-17,0,Approved,543.39,407.54,135.84999999999997
7896,P02661221993,15,2017-07-30,0,Approved,1992.93,762.63,1230.3000000000002
7897,P09331322006,424,2017-10-17,1,Approved,1458.17,874.9,583.2700000000001
7898,P09331322006,3080,2017-06-23,0,Approved,1458.17,874.9,583.2700000000001
7899,P00523122011,433,2017-07-03,0,Approved,574.64,459.71,114.93
7900,P01561222009,1880,2017-07-20,0,Approved,1292.84,13.44,1279.3999999999999
7901,P07554232015,587,2017-05-26,0,Approved,1873.97,863.95,1010.02
7902,P09261212002,2995,2017-12-20,0,Approved,1415.01,1259.36,155.6500000000001
7903,P01064222014,1641,2017-02-09,1,Approved,1466.68,363.25,1103.43
7904,P03011322006,987,2017-08-17,0,Approved,748.17,448.9,299.27
7905,P01932332009,180,2017-07-25,0,Approved,12.01,7.21,4.8
7906,P00151222012,446,2017-07-02,1,Approved,1403.5,954.82,448.67999999999995
7907,P05911231993,96,2017-02-16,1,Approved,1061.56,733.58,327.9799999999999
7908,P00451322005,3453,2017-06-13,0,Approved,1129.13,677.48,451.6500000000001
7909,P05831221993,2892,2017-02-18,1,Approved,912.52,141.4,771.12
7910,P09011121995,2476,2017-10-28,1,Approved,945.04,507.58,437.46
7911,P03011321999,1177,2017-09-11,1,Approved,748.17,448.9,299.27
7912,P04611122006,554,2017-08-05,1,Approved,1289.85,74.51,1215.34
7913,P06141211991,1044,2017-01-23,1,Approved,586.45,521.94,64.50999999999999
7914,P01064222014,2218,2017-02-09,0,Approved,1466.68,363.25,1103.43
7915,P04611122007,3000,2017-04-07,0,Approved,1289.85,74.51,1215.34
7916,P02841211991,1049,2017-03-17,0,Approved,1216.14,1082.36,133.7800000000002
7917,P01251232013,1307,2017-05-23,0,Approved,1765.3,709.48,1055.82
7918,P07851232004,651,2017-12-12,0,Approved,1765.3,709.48,1055.82
7919,P06652112010,279,2017-02-01,0,Approved,590.26,525.33,64.92999999999995
7920,P03151222006,1957,2017-01-16,0,Approved,230.91,173.18,57.72999999999999
7921,P07311222002,1167,2017-09-04,0,Approved,1945.43,333.18,1612.25
7922,P04341222013,1982,2017-02-07,1,Approved,1555.58,818.01,737.5699999999999
7923,P04232212007,2028,2017-11-20,0,Approved,1810.0,1610.9,199.0999999999999
7924,P00722122004,1534,2017-08-30,1,Approved,980.37,234.43,745.94
7925,P00932221991,1349,2017-08-26,1,Approved,742.54,667.4,75.13999999999999
7926,P05061212003,1864,2017-11-29,0,Approved,175.89,131.92,43.97
7927,P08964231999,182,2017-02-06,0,Approved,1362.99,57.74,1305.25
7928,P04722112006,3219,2017-12-03,0,Approved,1720.7,1531.42,189.27999999999997
7929,P00722122004,280,2017-07-02,1,Approved,980.37,234.43,745.94
7930,P08561222015,2921,2017-08-07,1,Approved,752.64,205.36,547.28
7931,P01811222013,641,2017-06-11,1,Approved,575.27,431.45,143.82
7932,P08034121991,149,2017-01-14,0,Approved,1073.07,933.84,139.2299999999999
7933,P01311221993,891,2017-07-29,0,Approved,1577.53,826.51,751.02
7934,P02661221993,2112,2017-12-28,0,Approved,1992.93,762.63,1230.3000000000002
7935,P03011321991,1346,2017-11-07,1,Approved,748.17,448.9,299.27
7936,P05961212003,963,2017-03-25,1,Approved,1415.01,1259.36,155.6500000000001
7937,P03442332003,2654,2017-06-01,0,Approved,774.53,464.72,309.80999999999995
7938,P06561222015,245,2017-06-02,0,Approved,1807.45,778.69,1028.76
7939,P06561222015,2976,2017-10-24,0,Approved,1807.45,778.69,1028.76
7940,P07914232013,1765,2017-11-14,1,Approved,2083.94,675.03,1408.91
7941,P06831222010,3409,2017-07-11,1,Approved,1636.9,44.71,1592.19
7942,P06952221992,742,2017-01-22,1,Approved,792.9,594.68,198.22000000000003
7943,P04031322006,2986,2017-06-04,0,Approved,1458.17,874.9,583.2700000000001
7944,P04922222012,2464,2017-05-29,1,Approved,533.51,400.13,133.38
7945,P09451232004,1561,2017-04-28,0,Approved,1635.3,993.66,641.64
7946,P09931221994,2103,2017-08-20,1,Approved,1227.34,770.89,456.44999999999993
7947,P03151222006,1232,2017-12-26,0,Approved,230.91,173.18,57.72999999999999
7948,P03461222004,1165,2017-08-20,1,Approved,1231.15,161.6,1069.5500000000002
7949,P00000000,26,2017-09-08,0,Approved,1697.27,1516.13,181.13999999999987
7950,P07914232013,2427,2017-09-12,1,Approved,2083.94,675.03,1408.91
7951,P01923122007,23,2017-08-03,1,Approved,574.64,459.71,114.93
7952,P07941222016,1625,2017-07-18,1,Approved,1555.58,818.01,737.5699999999999
7953,P00051222006,1727,2017-07-10,0,Approved,230.91,173.18,57.72999999999999
7954,P01711321996,3048,2017-05-02,0,Approved,1024.66,614.8,409.8600000000001
7955,P07461222011,3484,2017-02-27,0,Approved,1762.96,950.52,812.44
7956,P00631321991,577,2017-03-25,0,Approved,227.88,136.73,91.15
7957,P02111231996,1471,2017-04-16,1,Approved,1071.23,380.74,690.49
7958,P01932332009,2374,2017-05-30,0,Approved,12.01,7.21,4.8
7959,P00011221991,1678,2017-05-28,0,Approved,71.49,53.62,17.869999999999997
7960,P03821232012,308,2017-09-19,1,Approved,2091.47,388.92,1702.5499999999997
7961,P01711322016,1087,2017-09-01,0,Approved,1024.66,614.8,409.8600000000001
7962,P02552221999,464,2017-12-17,1,Approved,1538.99,829.65,709.34
7963,P02552222016,3422,2017-11-28,1,Approved,1538.99,829.65,709.34
7964,P00032332009,2990,2017-02-06,0,Approved,12.01,7.21,4.8
7965,P09821322004,1613,2017-07-06,0,Approved,358.39,215.03,143.35999999999999
7966,P09331322011,2399,2017-02-14,0,Approved,1458.17,874.9,583.2700000000001
7967,P06421232012,1437,2017-08-09,1,Approved,1469.44,596.55,872.8900000000001
7968,P09041122000,2684,2017-07-26,1,Approved,363.01,290.41,72.59999999999997
7969,P07111331995,1867,2017-06-01,0,Approved,1842.92,1105.75,737.1700000000001
7970,P01311221999,725,2017-02-01,0,Approved,1577.53,826.51,751.02
7971,P04232211993,103,2017-01-14,0,Approved,1810.0,1610.9,199.0999999999999
7972,P07311221997,3074,2017-06-24,0,Approved,1945.43,333.18,1612.25
7973,P03332211993,891,2017-12-10,0,Cancelled,1810.0,1610.9,199.0999999999999
7974,P03442332010,942,2017-02-17,0,Approved,774.53,464.72,309.80999999999995
7975,P06952221992,1195,2017-11-01,1,Approved,792.9,594.68,198.22000000000003
7976,P03811222011,3359,2017-04-10,0,Approved,1577.53,826.51,751.02
7977,P03611122007,3118,2017-11-30,1,Approved,1289.85,74.51,1215.34
7978,P04631121999,2942,2017-02-17,1,Approved,1793.43,248.82,1544.6100000000001
7979,P02261221993,1158,2017-07-05,0,Approved,60.34,45.26,15.080000000000005
7980,P00011221997,2645,2017-02-23,0,Approved,441.49,84.99,356.5
7981,P01261222004,1987,2017-06-09,1,Cancelled,1231.15,161.6,1069.5500000000002
7982,P09361221991,3242,2017-03-26,1,Approved,1065.03,230.09,834.9399999999999
7983,P02412232011,2184,2017-10-17,1,Approved,1777.8,820.78,957.02
7984,P09111222016,272,2017-09-30,1,Approved,100.35,75.26,25.08999999999999
7985,P00021221991,3347,2017-05-04,1,Approved,499.53,388.72,110.80999999999995
7986,P07554232006,1313,2017-02-15,0,Approved,1873.97,863.95,1010.02
7987,P05232222001,2119,2017-01-09,0,Approved,1280.28,829.51,450.77
7988,P02021212011,307,2017-11-06,1,Cancelled,1775.81,1580.47,195.33999999999992
7989,P01811222009,3169,2017-02-17,0,Approved,575.27,431.45,143.82
7990,P09821322004,2293,2017-01-18,0,Approved,358.39,215.03,143.35999999999999
7991,P05131322012,2440,2017-10-09,1,Approved,2005.66,1203.4,802.26
7992,P04861221997,994,2017-06-30,1,Approved,1762.96,950.52,812.44
7993,P07941222003,1181,2017-04-19,0,Approved,1555.58,818.01,737.5699999999999
7994,P08751321997,1914,2017-10-28,0,Approved,1179.0,707.4,471.6
7995,P00722122004,2139,2017-04-18,1,Approved,980.37,234.43,745.94
7996,P00021221999,2130,2017-09-09,1,Approved,499.53,388.72,110.80999999999995
7997,P02021211999,2454,2017-11-20,1,Approved,1775.81,1580.47,195.33999999999992
7998,P02111231996,1272,2017-06-18,0,Approved,1071.23,380.74,690.49
7999,P01421212003,1780,2017-07-30,0,Approved,1386.84,1234.29,152.54999999999995
8000,P04031322006,2257,2017-05-21,0,Approved,1458.17,874.9,583.2700000000001
8001,P04922222012,3263,2017-03-13,1,Approved,533.51,400.13,133.38
8002,P02211222013,705,2017-08-01,1,Approved,575.27,431.45,143.82
8003,P08561221999,1845,2017-12-09,1,Approved,752.64,205.36,547.28
8004,P00252112005,1854,2017-07-20,1,Approved,590.26,525.33,64.92999999999995
8005,P00061212003,2476,2017-11-17,0,Approved,175.89,131.92,43.97
8006,P08034121997,3205,2017-04-08,1,Approved,1073.07,933.84,139.2299999999999
8007,P08314232013,665,2017-07-24,0,Approved,2083.94,675.03,1408.91
8008,P00812212005,2596,2017-06-23,1,Approved,1703.52,1516.13,187.38999999999987
8009,P00722122016,1418,2017-02-02,1,Approved,980.37,234.43,745.94
8010,P08751321997,2075,2017-07-19,1,Approved,1179.0,707.4,471.6
8011,P04922222012,3440,2017-10-10,0,Approved,533.51,400.13,133.38
8012,P00523122011,3359,2017-05-22,0,Approved,574.64,459.71,114.93
8013,P01151322005,2369,2017-03-06,1,Approved,1274.93,764.96,509.97
8014,P06561222015,439,2017-09-22,1,Approved,1807.45,778.69,1028.76
8015,P05911231993,768,2017-09-26,0,Approved,1061.56,733.58,327.9799999999999
8016,P06831222010,2921,2017-11-03,1,Approved,1636.9,44.71,1592.19
8017,P07941222013,2608,2017-10-11,0,Approved,1555.58,818.01,737.5699999999999
8018,P08241322015,1223,2017-08-19,0,Approved,1148.64,689.18,459.46000000000015
8019,P04461222008,363,2017-08-28,1,Approved,1769.64,108.76,1660.88
8020,P06131122015,3286,2017-10-13,1,Approved,71.16,56.93,14.229999999999997
8021,P04861222012,2362,2017-11-15,0,Approved,1762.96,950.52,812.44
8022,P00252112011,1425,2017-04-27,0,Approved,590.26,525.33,64.92999999999995
8023,P09111222004,2496,2017-06-17,1,Approved,100.35,75.26,25.08999999999999
8024,P00022222004,803,2017-04-09,0,Approved,290.62,215.14,75.48000000000002
8025,P00411221998,3326,2017-11-07,1,Approved,1483.2,99.59,1383.6100000000001
8026,P03521121994,3068,2017-10-03,1,Approved,1057.51,154.4,903.11
8027,P01541122013,920,2017-02-08,1,Approved,958.74,748.9,209.84000000000003
8028,P04112221997,1657,2017-09-27,0,Approved,416.98,312.74,104.24000000000001
8029,P02841211996,283,2017-04-14,0,Approved,1216.14,1082.36,133.7800000000002
8030,P03151221999,2638,2017-01-23,0,Approved,230.91,173.18,57.72999999999999
8031,P06942232011,3288,2017-04-11,1,Approved,1240.31,795.1,445.2099999999999
8032,P02211222013,1830,2017-06-11,0,Approved,575.27,431.45,143.82
8033,P02942222016,2815,2017-01-07,0,Approved,543.39,407.54,135.84999999999997
8034,P07311222002,624,2017-10-01,0,Approved,1945.43,333.18,1612.25
8035,P00941211994,652,2017-09-24,1,Approved,1216.14,1082.36,133.7800000000002
8036,P03251221994,404,2017-08-22,0,Approved,642.7,211.37,431.33000000000004
8037,P09662112002,1960,2017-07-19,1,Approved,1172.78,1043.77,129.01
8038,P05051221994,1495,2017-09-11,1,Approved,642.7,211.37,431.33000000000004
8039,P00321232005,949,2017-07-14,1,Approved,2091.47,388.92,1702.5499999999997
8040,P00523122003,3406,2017-09-07,1,Approved,574.64,459.71,114.93
